user_id,Yearly_avg_view_on_travel_page,frequentflyer,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,annual_incom_class,member_in_family,booking_hotal,preferred_location_type,working_flag,travelling_rating
100412,76,0,Mobile,390,14,Avera,2,No,OTHER,1,1
100413,2,0,Desktop,890,2,High,5,Yes,Tech Cities,1,5
100414,79,0,Desktop,640,1,High,3,No,OTHER,1,1
100415,85,1,Desktop,954,11,Low,4,No,OTHER,1,5
100416,91,0,Desktop,26,10,High,1,Yes,Hill Station,1,4
100417,43,0,Desktop,70,5,High,2,Yes,Tech Cities,1,1
100418,48,1,Mobile,443,11,High,1,No,OTHER,1,2
100419,100,1,Mobile,73,15,Avera,1,Yes,Big Cities,1,1
100420,47,1,Desktop,146,7,Avera,3,No,Beach,1,2
100421,27,0,Desktop,574,9,Avera,5,No,Big Cities,1,3
100422,1,1,Desktop,713,2,Avera,4,No,Big Cities,1,3
100423,41,1,Desktop,363,8,Low,3,Yes,Big Cities,1,5
100424,83,0,Mobile,605,10,High,2,No,OTHER,1,1
100425,26,0,Mobile,711,0,Avera,2,Yes,Hill Station,1,2
100426,11,0,Desktop,864,15,Avera,1,Yes,OTHER,0,3
100427,100,0,Mobile,803,14,Low,5,No,OTHER,1,5
100428,60,0,Desktop,976,1,High,4,No,Beach,1,3
100429,36,0,Mobile,605,1,Low,3,No,OTHER,1,5
100430,53,1,Desktop,954,8,Low,5,Yes,Islands,1,3
100431,82,0,Mobile,638,15,Low,5,No,Trekking,1,2
100432,35,1,Desktop,104,14,High,4,No,OTHER,1,1
100433,91,0,Desktop,844,14,High,5,Yes,Big Cities,1,2
100434,10,0,Mobile,11,14,High,4,No,OTHER,1,1
100435,91,1,Mobile,936,10,Avera,1,No,Trekking,1,5
100436,23,0,Mobile,974,10,High,3,Yes,OTHER,1,4
100437,54,0,Mobile,967,15,Low,4,Yes,Beach,1,4
100438,37,1,Mobile,726,2,High,4,Yes,OTHER,0,4
100439,78,1,Desktop,916,12,Low,3,No,OTHER,1,2
100440,89,0,Mobile,508,9,Low,1,Yes,OTHER,1,2
100441,85,0,Desktop,541,14,Avera,5,Yes,Big Cities,1,3
100442,35,0,Desktop,29,15,Avera,1,Yes,OTHER,0,1
100443,23,1,Desktop,586,13,Avera,5,No,Tech Cities,1,4
100444,2,0,Desktop,231,10,Low,3,Yes,OTHER,1,4
100445,15,0,Mobile,727,10,High,3,No,Tech Cities,1,2
100446,23,0,Mobile,454,15,Avera,2,No,Hill Station,1,4
100447,69,1,Desktop,531,15,Avera,2,Yes,Tech Cities,1,3
100448,98,0,Mobile,602,3,High,1,No,Islands,1,4
100449,10,1,Mobile,521,13,Low,2,No,OTHER,1,2
100450,72,1,Desktop,552,8,High,3,Yes,Hill Station,1,2
100451,23,0,Desktop,895,11,Avera,2,No,OTHER,1,3
100452,95,1,Mobile,594,4,Avera,4,Yes,OTHER,1,2
100453,89,1,Mobile,610,3,High,3,No,Trekking,1,3
100454,99,0,Mobile,33,13,High,3,No,Islands,1,3
100455,79,0,Desktop,758,12,Avera,4,Yes,OTHER,1,1
100456,46,1,Desktop,423,13,Low,4,Yes,Trekking,1,4
100457,6,0,Desktop,938,6,Avera,1,Yes,Trekking,1,4
100458,47,0,Mobile,490,1,High,5,Yes,Historical Site,1,1
100459,24,0,Desktop,514,2,Low,3,Yes,Historical Site,1,4
100460,55,1,Desktop,728,11,Avera,3,Yes,Trekking,1,4
100461,26,1,Desktop,689,3,Avera,3,Yes,OTHER,0,4
100462,95,1,Mobile,107,15,Low,5,Yes,OTHER,1,3
100463,10,0,Mobile,621,9,Avera,3,No,OTHER,1,3
100464,56,1,Desktop,17,8,Avera,3,Yes,Trekking,1,4
100465,38,1,Mobile,618,11,Low,3,Yes,Trekking,1,4
100466,44,0,Mobile,10,10,Low,4,Yes,OTHER,1,5
100467,41,0,Desktop,723,5,Avera,4,Yes,Hill Station,1,1
100468,89,0,Mobile,397,14,Low,5,No,Beach,1,4
100469,80,1,Mobile,975,11,Avera,2,No,OTHER,1,2
100470,41,1,Desktop,481,15,Avera,1,No,Islands,1,1
100471,92,0,Desktop,60,6,High,1,Yes,Islands,1,2
100472,51,1,Mobile,992,9,High,2,No,Hill Station,1,1
100473,6,0,Mobile,738,14,Low,5,No,Hill Station,1,5
100474,23,1,Mobile,453,2,High,2,Yes,OTHER,1,3
100475,3,1,Mobile,660,0,Low,3,Yes,Islands,1,3
100476,100,1,Mobile,563,3,Low,1,Yes,Trekking,1,5
100477,82,0,Desktop,602,15,Low,5,Yes,OTHER,0,3
100478,47,0,Mobile,581,12,Avera,5,Yes,Islands,1,4
100479,73,0,Mobile,350,2,Low,4,No,Hill Station,1,2
100480,86,1,Mobile,349,8,Avera,4,Yes,OTHER,1,4
100481,76,1,Desktop,145,14,High,5,No,Islands,1,5
100482,20,1,Desktop,544,12,Low,5,No,Beach,1,4
100483,44,1,Mobile,951,2,Avera,3,No,OTHER,1,2
100484,39,1,Mobile,660,10,High,2,No,Big Cities,1,1
100485,7,0,Desktop,336,13,Avera,2,Yes,Islands,1,1
100486,59,1,Mobile,394,15,High,2,No,Historical Site,1,4
100487,46,1,Mobile,76,15,High,2,Yes,OTHER,1,3
100488,45,0,Desktop,371,3,Avera,3,Yes,OTHER,1,5
100489,62,1,Mobile,578,13,High,4,No,OTHER,1,4
100490,54,0,Desktop,478,0,High,1,Yes,OTHER,1,3
100491,24,1,Mobile,258,7,Low,3,No,Historical Site,1,2
100492,64,1,Desktop,747,0,High,3,Yes,Trekking,1,4
100493,36,1,Desktop,662,1,Avera,2,No,OTHER,1,5
100494,61,0,Mobile,166,8,Avera,5,Yes,Hill Station,1,5
100495,55,1,Desktop,632,5,Avera,4,Yes,Beach,1,4
100496,46,1,Mobile,599,4,Low,3,Yes,Big Cities,1,3
100497,15,1,Mobile,178,10,Low,2,Yes,Trekking,1,4
100498,2,1,Desktop,6,12,Avera,3,No,Hill Station,1,5
100499,37,0,Mobile,256,2,High,4,Yes,OTHER,1,4
100500,53,0,Desktop,724,13,Low,3,Yes,OTHER,1,5
100501,60,1,Mobile,166,1,Avera,2,No,Hill Station,1,4
100502,84,0,Desktop,612,7,High,4,Yes,OTHER,1,1
100503,79,0,Mobile,634,12,Avera,5,Yes,Big Cities,1,5
100504,24,0,Desktop,18,9,Avera,3,No,Islands,1,1
100505,30,0,Desktop,717,12,Avera,2,Yes,Historical Site,1,5
100506,79,0,Desktop,592,9,Avera,3,No,Hill Station,1,1
100507,68,1,Mobile,846,10,Low,5,No,Hill Station,1,4
100508,14,0,Desktop,481,6,Avera,3,No,Islands,1,2
100509,64,0,Mobile,838,5,High,2,No,Big Cities,1,1
100510,89,1,Mobile,723,14,Avera,3,No,Islands,1,5
100511,47,1,Desktop,663,7,Low,4,Yes,Trekking,1,3
100512,76,1,Desktop,475,12,High,1,No,Beach,1,1
100513,88,0,Mobile,511,13,Avera,5,No,Tech Cities,1,3
100514,18,1,Desktop,522,3,Avera,3,No,Beach,1,3
100515,91,0,Mobile,693,11,High,2,Yes,Historical Site,1,4
100516,58,0,Desktop,782,14,High,5,No,OTHER,1,3
100517,99,0,Mobile,126,9,Low,4,Yes,Trekking,1,4
100518,99,0,Mobile,707,10,High,1,Yes,Beach,1,3
100519,97,0,Mobile,200,14,Avera,5,Yes,Islands,1,4
100520,24,1,Mobile,614,12,Avera,4,Yes,Historical Site,1,1
100521,76,0,Mobile,615,15,High,4,No,Historical Site,1,5
100522,4,1,Mobile,275,3,High,3,No,Hill Station,1,5
100523,3,1,Desktop,109,15,High,3,No,OTHER,1,2
100524,27,1,Desktop,994,6,Low,3,No,Islands,0,2
100525,41,1,Mobile,159,4,Low,2,No,OTHER,1,5
100526,19,1,Mobile,522,7,High,5,Yes,OTHER,1,4
100527,67,0,Mobile,656,4,Low,5,Yes,OTHER,1,3
100528,5,1,Desktop,466,5,Avera,4,No,Historical Site,1,4
100529,92,0,Mobile,975,4,Low,4,No,Big Cities,1,5
100530,61,0,Mobile,110,11,Avera,5,No,Trekking,1,1
100531,61,0,Desktop,954,10,High,4,Yes,Beach,1,2
100532,52,1,Desktop,886,9,Avera,5,Yes,Trekking,1,3
100533,69,0,Mobile,871,10,High,4,No,OTHER,1,5
100534,7,0,Desktop,490,0,Low,5,Yes,Islands,1,1
100535,15,1,Mobile,504,14,Avera,5,No,OTHER,1,2
100536,77,0,Desktop,34,13,High,2,Yes,Hill Station,1,3
100537,26,0,Desktop,85,5,Avera,4,Yes,Hill Station,1,5
100538,19,1,Desktop,908,15,Avera,1,Yes,Trekking,1,5
100539,42,0,Desktop,904,15,Low,3,Yes,OTHER,1,4
100540,99,1,Desktop,386,8,Avera,4,Yes,OTHER,1,1
100541,15,1,Mobile,49,1,Low,3,No,Trekking,0,3
100542,89,0,Desktop,297,6,High,4,Yes,Big Cities,1,4
100543,37,1,Mobile,876,2,Low,1,No,Hill Station,1,1
100544,95,0,Mobile,431,3,Avera,4,No,Historical Site,1,1
100545,42,1,Mobile,720,7,Avera,4,No,OTHER,1,2
100546,93,1,Mobile,979,12,High,4,No,OTHER,1,4
100547,57,1,Desktop,393,9,Avera,5,No,OTHER,1,1
100548,16,1,Mobile,959,4,Low,4,Yes,OTHER,1,2
100549,57,0,Mobile,818,6,High,1,Yes,Islands,1,4
100550,49,1,Desktop,546,0,Low,4,No,Big Cities,1,4
100551,72,0,Mobile,69,3,Avera,4,Yes,Beach,1,2
100552,50,1,Mobile,66,14,Low,4,No,OTHER,1,5
100553,23,1,Desktop,209,12,Avera,2,No,Trekking,1,1
100554,2,0,Mobile,420,10,Avera,4,Yes,OTHER,1,5
100555,7,1,Mobile,547,4,High,2,Yes,Islands,1,4
100556,8,1,Mobile,163,8,High,3,No,OTHER,0,5
100557,26,1,Desktop,548,2,High,4,No,Hill Station,1,5
100558,78,1,Mobile,299,11,Avera,5,No,Big Cities,1,2
100559,47,0,Desktop,735,3,Avera,5,Yes,Hill Station,1,2
100560,40,1,Desktop,744,6,Avera,5,No,Historical Site,1,2
100561,84,1,Desktop,464,2,Avera,1,Yes,OTHER,1,2
100562,7,0,Mobile,437,3,Avera,5,No,Beach,1,2
100563,93,0,Mobile,574,9,High,2,Yes,Beach,1,5
100564,3,1,Mobile,394,10,Low,3,No,OTHER,1,5
100565,52,1,Desktop,781,4,Avera,1,No,OTHER,1,4
100566,98,0,Mobile,412,7,High,1,Yes,OTHER,1,5
100567,67,1,Mobile,434,10,Avera,5,No,Big Cities,1,4
100568,62,0,Mobile,17,4,Avera,5,Yes,Big Cities,1,3
100569,42,1,Mobile,408,13,Low,2,No,Big Cities,1,4
100570,90,0,Mobile,185,14,High,1,Yes,Historical Site,1,5
100571,3,0,Desktop,682,14,Avera,1,No,Big Cities,0,1
100572,27,0,Desktop,422,9,Avera,3,No,OTHER,1,2
100573,46,0,Desktop,628,8,Avera,1,Yes,OTHER,1,2
100574,40,0,Desktop,802,15,Low,1,No,Historical Site,1,4
100575,95,0,Desktop,33,12,Avera,2,Yes,OTHER,1,3
100576,48,1,Desktop,807,4,Low,2,No,OTHER,1,2
100577,71,0,Desktop,523,0,Avera,1,Yes,OTHER,1,2
100578,76,1,Mobile,614,4,Low,1,No,Beach,1,4
100579,12,1,Mobile,871,5,High,1,Yes,Big Cities,1,4
100580,20,1,Mobile,525,5,High,5,Yes,Trekking,1,1
100581,14,0,Mobile,724,0,High,5,Yes,OTHER,1,4
100582,44,1,Mobile,676,7,Avera,5,Yes,Tech Cities,1,1
100583,14,0,Desktop,49,13,High,4,Yes,Historical Site,1,1
100584,68,1,Mobile,215,9,Avera,2,Yes,Islands,1,3
100585,29,1,Mobile,813,2,Low,4,No,Hill Station,1,1
100586,76,0,Desktop,568,1,Low,3,Yes,OTHER,1,4
100587,92,0,Desktop,15,11,Avera,4,No,Historical Site,0,5
100588,11,0,Desktop,192,7,Avera,5,No,Historical Site,1,5
100589,96,1,Mobile,386,13,Avera,2,No,Beach,1,4
100590,69,0,Mobile,215,6,Avera,1,No,Tech Cities,1,2
100591,95,0,Mobile,679,8,Low,5,Yes,OTHER,1,1
100592,59,0,Mobile,736,15,High,5,No,OTHER,1,4
100593,17,1,Mobile,434,14,Avera,5,Yes,Historical Site,1,2
100594,15,1,Mobile,118,9,High,1,No,Islands,1,5
100595,87,1,Mobile,594,11,Avera,2,Yes,Historical Site,1,3
100596,23,0,Desktop,159,12,Avera,2,Yes,Big Cities,1,5
100597,36,0,Mobile,791,0,Avera,3,No,Historical Site,1,5
100598,98,0,Mobile,377,3,High,3,Yes,OTHER,1,3
100599,99,0,Mobile,80,14,High,1,Yes,OTHER,1,2
100600,49,1,Desktop,686,5,Low,3,No,Big Cities,1,1
100601,44,0,Mobile,606,10,High,2,Yes,Tech Cities,1,2
100602,33,1,Mobile,964,6,Avera,3,No,Historical Site,1,1
100603,2,0,Desktop,230,2,Low,2,No,Islands,1,5
100604,25,0,Desktop,628,6,Low,2,No,Hill Station,1,4
100605,5,0,Mobile,287,7,Avera,2,No,Trekking,1,2
100606,83,1,Desktop,228,4,High,5,No,OTHER,1,3
100607,83,0,Desktop,369,9,Avera,2,Yes,Hill Station,1,1
100608,28,1,Mobile,583,2,Low,4,Yes,Hill Station,1,3
100609,35,1,Mobile,707,4,High,4,Yes,OTHER,1,4
100610,57,0,Mobile,54,13,Avera,2,No,OTHER,1,5
100611,80,1,Desktop,948,10,Avera,5,No,OTHER,0,1
100612,48,0,Desktop,788,3,Avera,3,No,Hill Station,1,3
100613,3,1,Desktop,106,4,Avera,5,No,OTHER,1,4
100614,11,0,Mobile,592,1,High,4,Yes,Hill Station,1,4
100615,66,1,Desktop,739,3,Avera,3,No,Trekking,1,4
100616,64,0,Desktop,856,11,Avera,5,No,Hill Station,1,3
100617,13,0,Mobile,607,9,Avera,1,No,OTHER,1,3
100618,27,0,Mobile,280,7,Avera,5,No,Trekking,1,1
100619,13,1,Desktop,780,1,Avera,3,Yes,Islands,1,4
100620,36,1,Desktop,140,1,Avera,1,Yes,Hill Station,0,4
100621,1,1,Mobile,868,8,Avera,1,No,OTHER,1,5
100622,68,1,Desktop,569,2,High,5,Yes,OTHER,1,1
100623,13,1,Mobile,36,14,High,1,Yes,Big Cities,1,2
100624,33,0,Desktop,77,11,Low,3,No,Islands,1,2
100625,28,1,Mobile,990,8,Avera,5,Yes,Trekking,1,1
100626,66,1,Mobile,125,15,Avera,4,Yes,OTHER,1,5
100627,57,1,Desktop,273,13,Avera,3,Yes,Big Cities,0,3
100628,9,1,Desktop,215,0,Avera,4,Yes,Big Cities,1,4
100629,96,1,Mobile,202,10,Avera,1,Yes,Hill Station,1,1
100630,99,1,Mobile,643,6,High,1,Yes,OTHER,1,3
100631,84,1,Desktop,974,11,Avera,2,No,Tech Cities,1,4
100632,59,1,Desktop,580,2,High,1,No,Hill Station,1,1
100633,21,0,Mobile,499,1,Low,2,No,Historical Site,1,5
100634,23,0,Desktop,459,11,Avera,3,Yes,Tech Cities,1,3
100635,57,0,Mobile,874,7,High,5,Yes,Historical Site,1,3
100636,20,0,Desktop,197,3,High,2,No,Hill Station,1,4
100637,67,1,Desktop,281,0,Avera,2,Yes,Big Cities,1,4
100638,4,0,Mobile,277,6,High,3,Yes,Hill Station,1,1
100639,68,1,Desktop,475,13,High,2,No,Hill Station,1,5
100640,94,1,Desktop,60,7,Avera,2,Yes,Beach,1,3
100641,29,1,Desktop,820,4,High,2,No,OTHER,1,3
100642,67,0,Mobile,551,15,Avera,3,No,Trekking,1,3
100643,30,1,Desktop,94,7,Low,4,No,OTHER,1,3
100644,65,1,Desktop,460,9,High,3,No,Hill Station,1,4
100645,39,1,Mobile,440,1,High,4,Yes,OTHER,1,2
100646,18,0,Mobile,990,1,Avera,2,Yes,Tech Cities,1,4
100647,20,0,Desktop,419,4,Avera,2,Yes,OTHER,0,4
100648,71,0,Mobile,62,10,Avera,3,Yes,Big Cities,1,3
100649,28,1,Desktop,636,0,High,2,Yes,OTHER,1,1
100650,18,0,Desktop,958,15,High,1,Yes,Hill Station,0,5
100651,96,0,Mobile,403,3,Avera,4,Yes,Trekking,1,1
100652,24,0,Desktop,20,14,Low,1,Yes,OTHER,1,4
100653,98,0,Desktop,815,2,Avera,1,No,Tech Cities,1,2
100654,13,1,Desktop,901,2,Avera,3,No,Big Cities,1,3
100655,69,0,Mobile,819,15,Avera,3,Yes,Trekking,1,4
100656,12,0,Desktop,865,4,High,5,No,Historical Site,1,2
100657,44,0,Mobile,753,15,Low,5,Yes,Beach,1,5
100658,75,0,Mobile,939,15,Avera,5,No,Big Cities,1,5
100659,32,1,Mobile,863,4,Avera,4,Yes,Big Cities,1,4
100660,81,1,Desktop,73,14,High,1,Yes,Big Cities,1,3
100661,25,0,Desktop,728,10,Low,2,No,Big Cities,1,4
100662,46,1,Desktop,695,1,Avera,4,No,Tech Cities,1,1
100663,46,1,Mobile,989,1,High,2,Yes,OTHER,1,1
100664,25,0,Mobile,14,4,High,2,No,Hill Station,1,4
100665,30,1,Desktop,315,4,Avera,5,No,Islands,1,1
100666,23,0,Mobile,261,5,High,1,No,OTHER,1,1
100667,34,1,Mobile,677,13,High,4,No,Historical Site,1,2
100668,24,1,Mobile,675,9,High,3,No,OTHER,1,1
100669,12,1,Desktop,76,3,High,4,Yes,Hill Station,1,4
100670,84,0,Desktop,940,12,High,3,Yes,Big Cities,1,2
100671,74,1,Desktop,920,1,High,4,No,Historical Site,1,3
100672,57,0,Mobile,785,0,High,2,No,Tech Cities,1,2
100673,1,1,Desktop,916,7,Low,3,No,OTHER,1,4
100674,64,0,Desktop,815,5,Avera,2,Yes,OTHER,1,3
100675,1,0,Desktop,309,9,High,5,Yes,Hill Station,1,1
100676,6,0,Desktop,222,2,Avera,3,No,Big Cities,1,4
100677,57,0,Desktop,804,6,High,4,No,OTHER,0,5
100678,51,1,Desktop,458,6,Avera,4,No,OTHER,1,1
100679,94,1,Mobile,875,2,Low,2,Yes,OTHER,1,2
100680,32,0,Mobile,517,12,High,5,Yes,Big Cities,1,1
100681,6,0,Desktop,847,6,Avera,1,Yes,OTHER,1,3
100682,38,0,Mobile,350,8,Avera,1,No,OTHER,1,4
100683,89,0,Desktop,650,10,Low,4,Yes,Beach,1,2
100684,97,1,Desktop,931,2,Avera,1,Yes,OTHER,1,5
100685,55,1,Desktop,700,11,Avera,5,No,OTHER,1,3
100686,6,1,Mobile,832,4,Avera,1,No,OTHER,1,5
100687,46,1,Mobile,56,10,Avera,1,No,Islands,1,5
100688,1,0,Mobile,211,8,High,2,No,Beach,1,5
100689,9,0,Desktop,154,0,High,3,No,OTHER,1,1
100690,56,0,Desktop,176,9,High,1,No,Beach,1,2
100691,75,1,Desktop,551,9,Avera,2,Yes,Tech Cities,1,1
100692,52,1,Mobile,271,3,High,5,No,Trekking,1,5
100693,57,0,Mobile,752,1,High,5,Yes,Beach,1,3
100694,80,1,Mobile,354,15,Avera,3,Yes,Hill Station,1,2
100695,57,0,Desktop,336,2,Low,4,Yes,OTHER,1,1
100696,58,0,Mobile,175,2,Avera,4,Yes,OTHER,1,3
100697,32,1,Desktop,555,7,Avera,1,No,OTHER,1,1
100698,89,0,Mobile,260,11,Avera,2,No,Big Cities,1,3
100699,49,1,Mobile,266,5,Avera,2,Yes,OTHER,1,5
100700,41,0,Desktop,914,3,High,2,Yes,Big Cities,1,4
100701,9,0,Mobile,833,3,High,1,No,Historical Site,1,5
100702,15,1,Desktop,889,7,Low,1,No,OTHER,1,2
100703,73,1,Desktop,37,11,High,4,No,Beach,1,3
100704,56,0,Mobile,149,11,High,2,Yes,Beach,1,1
100705,60,0,Desktop,79,8,High,1,No,Beach,1,2
100706,90,0,Desktop,972,4,Avera,3,No,Beach,1,2
100707,29,0,Mobile,741,14,Avera,4,Yes,Historical Site,1,1
100708,30,0,Desktop,803,4,Avera,5,No,Beach,1,4
100709,13,0,Desktop,200,9,Low,1,No,OTHER,1,3
100710,20,0,Desktop,627,0,High,5,Yes,Hill Station,1,4
100711,97,1,Desktop,958,8,Low,2,No,Trekking,1,5
100712,14,1,Desktop,293,14,High,3,No,OTHER,1,5
100713,30,0,Desktop,403,12,Low,5,No,Hill Station,1,4
100714,5,1,Desktop,59,3,High,3,Yes,OTHER,1,4
100715,96,0,Mobile,337,8,Avera,1,Yes,OTHER,1,1
100716,65,1,Desktop,775,5,Avera,2,Yes,OTHER,1,4
100717,18,0,Mobile,65,2,Avera,1,No,OTHER,1,2
100718,55,1,Mobile,165,2,High,5,Yes,Big Cities,1,1
100719,17,0,Mobile,240,7,High,1,No,Beach,1,2
100720,1,0,Desktop,919,6,Low,3,Yes,Big Cities,1,5
100721,48,1,Mobile,601,13,High,5,No,Islands,1,1
100722,15,1,Desktop,360,8,Avera,4,No,OTHER,1,3
100723,63,1,Desktop,718,13,Avera,1,Yes,Historical Site,1,1
100724,81,0,Mobile,193,5,High,4,Yes,Trekking,1,4
100725,34,1,Mobile,197,9,Avera,2,Yes,Big Cities,1,1
100726,74,1,Mobile,958,10,Avera,5,Yes,OTHER,1,2
100727,49,0,Desktop,13,14,High,3,No,OTHER,1,4
100728,12,1,Mobile,459,0,Low,5,Yes,OTHER,1,3
100729,25,0,Mobile,96,13,High,2,No,OTHER,1,4
100730,13,0,Mobile,1,13,High,4,No,OTHER,1,4
100731,6,1,Mobile,993,10,High,5,Yes,OTHER,1,3
100732,60,1,Desktop,330,5,High,1,Yes,Historical Site,1,5
100733,40,0,Desktop,568,4,Avera,4,No,OTHER,1,2
100734,90,0,Mobile,33,11,Avera,5,No,Hill Station,1,4
100735,8,1,Desktop,310,4,Avera,3,No,Islands,1,4
100736,99,1,Desktop,968,0,High,2,Yes,Big Cities,1,1
100737,93,1,Mobile,639,11,Avera,4,No,Hill Station,1,4
100738,15,1,Desktop,688,2,High,5,No,OTHER,1,5
100739,11,1,Mobile,66,0,High,1,No,OTHER,1,5
100740,7,0,Desktop,205,14,High,5,No,OTHER,1,1
100741,71,0,Desktop,756,8,Avera,4,No,OTHER,1,5
100742,99,0,Desktop,343,3,Avera,4,No,Hill Station,0,1
100743,86,0,Desktop,750,14,High,4,No,Islands,1,3
100744,31,1,Desktop,119,14,Avera,3,Yes,Hill Station,1,2
100745,13,1,Mobile,600,6,High,2,No,OTHER,1,5
100746,31,1,Desktop,312,11,High,5,Yes,OTHER,1,5
100747,66,0,Desktop,997,13,Avera,3,Yes,Islands,0,1
100748,4,1,Desktop,115,1,Avera,2,No,OTHER,1,2
100749,82,0,Desktop,861,6,High,5,No,Tech Cities,1,3
100750,50,1,Mobile,817,14,High,3,Yes,Beach,1,1
100751,64,1,Mobile,376,1,Low,4,No,Big Cities,1,5
100752,14,0,Mobile,484,4,High,5,No,Tech Cities,1,4
100753,69,1,Mobile,262,1,Avera,2,Yes,OTHER,1,1
100754,87,1,Mobile,264,0,High,2,Yes,Tech Cities,1,3
100755,99,1,Desktop,774,6,Low,5,No,OTHER,1,4
100756,72,0,Mobile,951,10,High,4,Yes,Trekking,1,1
100757,4,1,Mobile,77,10,Low,5,No,Big Cities,1,5
100758,6,1,Desktop,790,1,Low,2,Yes,Tech Cities,1,2
100759,90,0,Mobile,28,8,Avera,3,No,OTHER,1,2
100760,62,0,Mobile,718,7,Avera,4,No,Islands,1,5
100761,53,1,Desktop,370,4,Avera,5,Yes,OTHER,1,1
100762,10,0,Desktop,683,15,Avera,3,No,Trekking,1,2
100763,67,0,Desktop,166,6,Avera,4,No,Islands,1,1
100764,39,0,Mobile,817,12,Avera,5,Yes,OTHER,1,3
100765,5,1,Mobile,408,11,Avera,2,No,OTHER,1,5
100766,15,0,Mobile,990,13,Low,5,Yes,Trekking,1,2
100767,13,0,Mobile,503,12,Avera,5,Yes,Hill Station,1,4
100768,56,0,Desktop,240,12,High,3,Yes,OTHER,1,3
100769,97,0,Desktop,65,6,Low,1,Yes,OTHER,1,4
100770,6,1,Desktop,270,4,Avera,2,Yes,Trekking,1,4
100771,78,1,Desktop,871,6,Avera,4,No,OTHER,1,2
100772,18,1,Desktop,487,9,Avera,1,Yes,Islands,1,4
100773,47,1,Mobile,62,9,Avera,1,Yes,Trekking,1,2
100774,67,1,Desktop,572,10,Avera,4,Yes,Islands,1,5
100775,68,1,Desktop,63,6,High,2,No,OTHER,1,1
100776,85,1,Desktop,696,12,Low,3,No,Islands,1,5
100777,74,0,Desktop,647,14,Avera,4,No,Hill Station,1,5
100778,89,0,Mobile,725,6,High,1,No,Islands,1,2
100779,97,0,Mobile,805,7,Avera,1,Yes,Historical Site,1,1
100780,1,1,Desktop,307,12,Avera,5,No,Hill Station,0,2
100781,50,0,Mobile,87,6,Low,1,No,Hill Station,1,2
100782,10,0,Mobile,224,5,High,5,No,Big Cities,1,2
100783,14,1,Desktop,693,12,Avera,1,No,Islands,1,3
100784,59,0,Mobile,847,4,Low,1,No,Trekking,1,5
100785,16,0,Desktop,438,15,Avera,3,Yes,Beach,0,2
100786,90,1,Mobile,413,6,High,4,No,Islands,1,5
100787,58,1,Mobile,421,14,High,5,No,Beach,1,1
100788,10,1,Desktop,221,1,Avera,4,Yes,OTHER,1,3
100789,59,0,Desktop,874,11,Avera,5,No,Big Cities,1,5
100790,71,1,Desktop,812,11,Low,5,Yes,OTHER,1,4
100791,22,0,Desktop,472,8,Avera,4,No,Hill Station,1,4
100792,59,1,Desktop,178,1,Low,2,Yes,Historical Site,1,1
100793,92,0,Desktop,814,15,High,3,Yes,Beach,1,2
100794,75,1,Desktop,131,10,Low,1,Yes,Beach,1,2
100795,50,0,Desktop,933,10,High,4,No,Trekking,0,1
100796,33,1,Desktop,164,14,Avera,4,No,OTHER,0,3
100797,10,1,Mobile,884,3,Avera,5,Yes,OTHER,1,4
100798,42,1,Desktop,292,5,High,1,No,OTHER,1,1
100799,3,1,Desktop,493,7,Low,3,No,OTHER,1,4
100800,20,1,Mobile,998,10,Avera,5,No,OTHER,1,5
100801,73,1,Desktop,558,1,Low,2,Yes,Trekking,1,4
100802,2,0,Mobile,926,3,Low,3,No,OTHER,1,3
100803,36,0,Desktop,919,11,Avera,1,No,Trekking,1,1
100804,14,1,Mobile,186,1,Avera,2,Yes,Trekking,0,3
100805,84,0,Mobile,935,0,Avera,1,No,OTHER,1,2
100806,24,0,Desktop,260,13,Avera,3,Yes,Hill Station,1,5
100807,30,1,Mobile,921,13,Avera,4,Yes,Islands,0,3
100808,66,1,Desktop,975,9,Low,3,No,Big Cities,1,5
100809,83,0,Desktop,727,9,Low,2,No,OTHER,1,2
100810,84,1,Desktop,773,15,High,1,No,Trekking,1,2
100811,42,0,Desktop,307,4,Low,4,Yes,OTHER,1,5
100812,23,1,Mobile,773,3,Avera,3,Yes,Historical Site,1,5
100813,89,0,Desktop,117,3,Avera,4,Yes,OTHER,1,4
100814,3,0,Mobile,81,12,Avera,5,Yes,Islands,1,1
100815,95,0,Desktop,133,6,Low,4,No,Islands,1,4
100816,40,1,Mobile,417,4,Avera,2,No,OTHER,1,2
100817,32,1,Mobile,592,1,Avera,2,No,OTHER,1,3
100818,86,1,Mobile,448,4,Avera,1,No,OTHER,1,2
100819,49,1,Desktop,529,13,High,3,No,Hill Station,1,3
100820,24,0,Mobile,129,13,High,2,Yes,Hill Station,1,2
100821,62,0,Mobile,108,0,High,1,Yes,Trekking,1,3
100822,98,1,Desktop,435,3,Avera,2,Yes,OTHER,1,2
100823,68,1,Desktop,157,12,Avera,1,No,Big Cities,1,5
100824,28,1,Desktop,946,7,Avera,4,Yes,OTHER,1,3
100825,66,0,Mobile,405,14,Avera,4,No,Historical Site,1,3
100826,34,1,Mobile,909,14,Avera,4,No,Big Cities,1,5
100827,42,1,Mobile,495,0,High,5,Yes,Beach,1,1
